keyword,positionName,companyFullName,companySize,industryField,companyNature,city,district,province,salary,lowSalary,highSalary,workYear,education,positionId,address,publishTime,channelNumber
客服,客服,深圳恒赛福科技有限公司,,信息传输、软件和信息技术服务业,民营,邵阳市,,湖南省,3000-8000元,3000,8000元,经验不限,,1928362767098724352,,1748592485,同道精英（天津）信息技术有限公司
客服,客服,北京万联易达科技有限公司,,科学研究和技术服务业,民营,北京市,,北京市,1.5-2.5万,1.5,2.5万,经验不限,,2017512635947827205,,1769847470,同道精英（天津）信息技术有限公司
客服,客服,上海宏慧盟智文化产业投资管理有限公司,,租赁和商务服务业,民营,上海市,,上海市,5000-7000元,5000,7000元,经验不限,,2017150159557115905,,1769761049,同道精英（天津）信息技术有限公司
客服,客服,武汉新鸿业印务有限公司,,制造业,民营,武汉市,,湖北省,4001-8000元,4001,8000元,1-3年,大学专科,2027377509201502212,武汉新鸿业印务有限公司,1760662616,北京网聘信息技术有限公司
客服,客服,保定浩京模具制造有限公司,,制造业,民营,保定市,,河北省,5001-7000元,5001,7000元,经验不限,普通高中,2034265369405841408,保定智慧谷-A座,1772861106,北京网聘信息技术有限公司
客服,客服,山西老鸿运物流有限公司,1-49人,交通运输、仓储和邮政业,民营,太原市,小店区,山西省,2800-3000元,2800,3000元,3-5年,职业高中,1985578404078837767,,1750467908,山西国信人才科技集团有限公司
客服,客服,南京易联阳光信息技术股份有限公司,,信息传输、软件和信息技术服务业,民营,南京市,,江苏省,5000-6000元,5000,6000元,经验不限,,2034543921329889285,,1773908045,同道精英（天津）信息技术有限公司
客服,客服,平山蓝图软件开发工作室（个体工商户）,,信息传输、软件和信息技术服务业,其他,石家庄市,,河北省,-1--1,-1,-1,经验不限,,2042316933823488002,,1775722471,深圳市一览网络股份有限公司
客服,客服,寻乌县围龙屋口腔门诊有限公司,1-49人,卫生和社会工作,民营,赣州市,寻乌县,江西省,3000-5000元,3000,5000元,经验不限,,1989351970159353861,江西赣州寻乌县国际公馆11冻113号,1775827164,厦门康强人才服务有限公司
客服,客服,武汉市黄陂爱民医院有限公司,1-49人,卫生和社会工作,民营,武汉市,黄陂区,湖北省,-1--1,-1,-1,经验不限,,2043020826404478979,湖北武汉黄陂区前川百锦街63号,1775998217,厦门康强人才服务有限公司
客服,客服,宜都市顺捷物流有限公司,,交通运输、仓储和邮政业,民营,宜昌市,宜都市,湖北省,4000-5000元,4000,5000元,10年以上,普通高中,2046773634475778051,宜都市枫乡树村二组顺捷物流园内,1776823801,湖北公共招聘
客服,客服,杭州铜师傅文创（集团）股份有限公司,,制造业,其他,杭州市,,浙江省,6000-7000元,6000,7000元,经验不限,大学专科,2047352705369915398,建德市,1776908104,杭州就业
客服,客服,海口方卓妇女儿童医院有限公司,100-499人,卫生和社会工作,民营,海口市,龙华区,海南省,3000-4000元,3000,4000元,经验不限,,1967825835370110980,海南海口龙华区龙华街道南海大道22号龙城大厦,1777035751,厦门康强人才服务有限公司
客服,客服,黑龙江海梦网络科技有限公司,1-49人,科学研究和技术服务业,其他,哈尔滨市,巴彦县,黑龙江省,3000-4000元,3000,4000元,经验不限,初级中学,2052064228399136773,巴彦县睿桥小区,1777996800,黑龙江省人力资源和社会保障厅
客服,客服,大同凯霖耳鼻喉医院有限责任公司,1-49人,卫生和社会工作,民营,大同市,平城区,山西省,2000-3000元,2000,3000元,经验不限,,1975896424974278657,大同市平城区永泰南路14号大同凯霖耳鼻喉医院,1778233728,厦门康强人才服务有限公司
客服,客服,厦门诚达运通国际货运代理有限公司,50-99人,交通运输、仓储和邮政业,港澳台公司,厦门市,,福建省,7000-9000元,7000,9000元,经验不限,大学本科,2037608655935528966,,1778115658,厦门市人才服务中心
客服,客服,扶绥县海德新材料有限公司,100-499人,制造业,央企/国企,崇左市,,广西壮族自治区,3001-5000元,3001,5000元,经验不限,,2052836299064623104,山圩产业园丰华路17号,1778169600,广西就业
客服,客服,福州伍玖柒网络科技有限公司,100-499人,信息传输、软件和信息技术服务业,民营,福州市,闽侯县,福建省,4500-6000元,4500,6000元,经验不限,大学专科,2053052380894871556,南屿福建省闽侯县南屿镇智慧大道1号天美电子产业园5号楼512,1778320806,厦门才盛人才服务有限公司
客服,客服,上海铭华汽车装饰用品有限公司,,制造业,其他,上海市,,上海市,4000-7000元,4000,7000元,经验不限,,2053142976028753926,,1778342405,上海市就业促进中心
客服,客服,于都县安伊宝宝服装有限公司,,批发和零售业,其他,赣州市,于都县,江西省,3000-10000元,3000,10000元,经验不限,大学专科,1968013448131403783,锦绣嘉园33栋（百味居往宝塔方向200米）,1778206010,江西就业之家
客服,客服,深圳御善堂中医诊所,1-49人,居民服务、修理和其他服务业,民营,深圳市,宝安区,广东省,4000-5000元,4000,5000元,1-3年,大学专科,2053522524813410309,广东深圳宝安区西乡街道永丰社区新湖路中段海湾明珠6栋悦和路2-48,1778502017,厦门康强人才服务有限公司
客服,客服,武汉卡司互娱传媒有限公司,,租赁和商务服务业,民营,武汉市,洪山区,湖北省,3000-4000元,3000,4000元,经验不限,大学专科,2054390556955918343,湖北省武汉市洪山区野芷湖西路创意天地11办公楼7层,1778639768,湖北公共招聘
客服,客服,广西职达人力资源有限公司,1-49人,租赁和商务服务业,央企/国企,河池市,,广西壮族自治区,4000-5000元,4000,5000元,经验不限,大学本科,2054648533868888070,广西壮族自治区河池市南丹县城关镇莲花路一巷15号,1778601600,广西就业
客服,客服,防城港捌楼陆网络科技有限公司,1-49人,科学研究和技术服务业,央企/国企,防城港市,,广西壮族自治区,4000-5000元,4000,5000元,经验不限,初级中学,2054648987599912962,防城港市港口区永福路395号商会大厦20层2001号房,1778601600,广西就业
客服,客服,江苏盛明供应链管理有限公司,100-499人,科学研究和技术服务业,民营,无锡市,,江苏省,4000-6000元,4000,6000元,1年以下,大学专科,1660848165249105921,"江溪街道,无锡市新吴区江溪街道长江北路282号哥伦布广场A座25楼（地铁三号线叙丰站直达）",1778549389,“就在江苏”智慧就业平台
客服,客服,中国移动通信集团黑龙江有限公司依安分公司,1-49人,信息传输、软件和信息技术服务业,其他,齐齐哈尔市,依安县,黑龙江省,-1--1,-1,-1,经验不限,,2054597371471609860,,1778601600,黑龙江省人力资源和社会保障厅
客服,客服,广州伟信钻业珠宝有限公司,,制造业,其他,广州市,,广东省,4000-8000元,4000,8000元,经验不限,,2054623551654739972,广州市番禺区沙湾珠宝产业园,1778659952,广东人社公共招聘服务平台
客服,客服,深圳市西部人力资源发展有限公司,,文化、体育和娱乐业,央企/国企,深圳市,,广东省,5000-6000元,5000,6000元,经验不限,,2054838874500775937,,1778746739,同道精英（天津）信息技术有限公司
客服,客服,广东佳医邦健康管理集团有限公司,1-49人,居民服务、修理和其他服务业,民营,珠海市,香洲区,广东省,4000-8000元,4000,8000元,1-3年,大学专科,2054971745638825990,广东珠海香洲区华发新城社区卫生服务中心,1778847538,厦门康强人才服务有限公司
客服,客服,厦门思明橘子涵整形外科门诊部有限公司,1-49人,卫生和社会工作,民营,厦门市,思明区,福建省,2000-4000元,2000,4000元,经验不限,,1959256553240543236,厦门市思明区七星西路17号104店面一层及夹层,1777662209,厦门康强人才服务有限公司
客服,客服,汕头市潮阳区健和医疗有限公司,1-49人,卫生和社会工作,民营,汕头市,潮阳区,广东省,2000-3000元,2000,3000元,经验不限,,2049267056385736707,广东汕头潮阳区西胪镇波美社区下旁向西铺地数27-29号,1777487434,厦门康强人才服务有限公司
客服,客服,上饶市安美菲丽医疗美容有限公司,100-499人,居民服务、修理和其他服务业,民营,上饶市,信州区,江西省,3000-4000元,3000,4000元,经验不限,,1972881619283894278,江西上饶信州区金龙城7栋一单元九层,1777963196,厦门康强人才服务有限公司
客服,客服,深圳市奇聘咨询有限公司,,租赁和商务服务业,民营,深圳市,,广东省,5001-10000元,5001,10000元,经验不限,,2051295241130098695,深圳市-龙岗区-南湾街道下李朗社区布澜路33号宝福李朗珠宝文化产业园一号厂区厂房,1777794504,北京网聘信息技术有限公司
客服,客服,朔州牙博仕口腔诊所有限公司,1-49人,卫生和社会工作,民营,朔州市,朔城区,山西省,5000-6000元,5000,6000元,经验不限,,2049272116096286725,山西朔州朔城区北城街道建设北路华源万和城A区,1777488640,厦门康强人才服务有限公司
客服,客服,珠海仿生医疗科技有限公司,1-49人,制造业,民营,珠海市,香洲区,广东省,4000-8000元,4000,8000元,经验不限,大学专科,2055425558330228739,广东珠海香洲区南屏镇屏西六路二号综合楼二楼,1778955735,厦门康强人才服务有限公司
客服,客服,疏勒县巴乐电子商务有限公司,1-49人,批发和零售业,民营,喀什地区,,新疆维吾尔自治区,2000元-2000元,2000元,2000元,1-3年,大学专科,2056406073166282755,新疆维吾尔自治区喀什地区疏勒县坤巴斯路与解放东路交叉口东南方向351米左右,1779083755,新疆公共就业服务中心
客服,客服,上海统才企业管理咨询服务有限公司,,租赁和商务服务业,民营,上海市,,上海市,5001-10000元,5001,10000元,经验不限,,2055646343141408775,光启园,1778854681,北京网聘信息技术有限公司
客服,客服,山东蓝贝思特教装集团股份有限公司,,制造业,民营,济宁市,,山东省,3001-6000元,3001,6000元,1-3年,,2054556739420307460,济宁市-梁山县,1778809349,北京网聘信息技术有限公司
客服,客服,重庆市秀山土家族苗族自治县武陵山网商协会,50-99人,,社会团体,重庆市,秀山土家族苗族自治县,重庆市,2500-3000元,2500,3000元,经验不限,,2055724964354867200,重庆市秀山县武陵山（秀山）电商产业园,1778724289,重庆市就业局
客服,客服,晋江闽速达供应链管理有限公司,1-49人,交通运输、仓储和邮政业,民营,泉州市,晋江市,福建省,3500-5000元,3500,5000元,经验不限,技工学校,2056948038056034308,闽速达五金商城（陶城东路273号）磁灶海峡国际五金机电城C65栋,1779249603,厦门才盛人才服务有限公司
客服,客服,净月高新技术产业开发区壹品肖像摄影馆,1-49人,科学研究和技术服务业,民营,长春市,,吉林省,3800-9996元,3800,9996元,经验不限,大学本科,2056988576969015302,吉林省长春市南关区南环城路5666号(南环路与临河街交汇处往西400米)力旺弗朗明歌,1779182151,广州泓海直聘网络有限公司
客服,客服,佳成世纪国际商务（深圳）有限公司,,租赁和商务服务业,其他,深圳市,,广东省,3000-10000元,3000,10000元,经验不限,,1992914130629312513,,1763954958,深圳市一览网络股份有限公司
客服,客服,杭州森友医院管理有限公司萧山湘湖口腔门诊部,50-99人,卫生和社会工作,民营,杭州市,,浙江省,4000-6000元,4000,6000元,1-3年,大学专科,2001211808148897792,,1779344845,福建毕业生就业中心
客服,客服,甘肃昕荣人力资源有限公司,,租赁和商务服务业,其他,兰州市,,甘肃省,4000-5000元,4000,5000元,经验不限,,2057729245480239106,,1779431294,如意就业网
客服,客服,滁州市南谯区福军车行,,批发和零售业,其他,滁州市,,安徽省,2500-3000元,2500,3000元,经验不限,,2057744798022385667,安徽滁州市南谯区沙河镇,1779439565,安徽公共招聘网
客服,客服,滕州市博鸿快运服务有限公司,1-49人,交通运输、仓储和邮政业,其他,枣庄市,滕州市,山东省,1700-9999元,1700,9999元,经验不限,普通高中,2057859107398107136,善南路9号 滕州枣矿智慧物流园,1779379200,山东公共招聘网
客服,客服,潮州市启能电子科技有限公司,50-99人,科学研究和技术服务业,其他,潮州市,,广东省,3000-4500元,3000,4500元,1-3年,,2057884787028541447,电子厂：潮州市湘桥区南春路中段 （一厂：潮州大道北片工业区）                                                                                                       注塑厂：磷溪镇东大道中段,1779432804,广东人社公共招聘服务平台
客服,客服,新疆金田园房地产中介有限公司,1-49人,房地产业,民营,喀什地区,,新疆维吾尔自治区,2000元-2000元,2000元,2000元,1-3年,大学本科,2058580130011824133,新疆维吾尔自治区喀什地区疏勒县疏勒镇文化路9号,1779594890,新疆公共就业服务中心
客服,客服,广州虹宇物业服务有限公司信宜分公司,,房地产业,其他,茂名市,,广东省,3000-3500元,3000,3500元,经验不限,中等专科,2058971808535568388,信宜楼盘项目,1779680898,广东人社公共招聘服务平台
客服,客服,广西北海市盛途物流有限公司,1-49人,交通运输、仓储和邮政业,民营,北海市,,广西壮族自治区,3500元-3500元,3500元,3500元,经验不限,,2058997156967112706,北海市经济技术开发区北海大道东延线332号北海福达特种车辆有限公司(福达汽车专用车联合厂房)F04号,1779638400,广西就业
客服,客服,荆州市智鼎人力资源服务有限公司,,租赁和商务服务业,民营,荆州市,,湖北省,3000-4000元,3000,4000元,经验不限,,2059074981069742083,荆州区，沙市区就近分配,1779756652,湖北公共招聘
客服,客服,山东尚德智业医疗管理有限公司胶州尚德口腔门诊部,1-49人,卫生和社会工作,民营,青岛市,胶州市,山东省,4000-6000元,4000,6000元,经验不限,大学专科,2059430817457258503,胶州市北京东路绿城胶州市尚德口腔科门诊部,1779910653,厦门康强人才服务有限公司
客服,客服,广州市速特非凡信息科技有限公司,,信息传输、软件和信息技术服务业,其他,广州市,,广东省,3000-8000元,3000,8000元,经验不限,大学专科,2059334599032586246,广州市越秀区中山一路98号,1779776125,广东人社公共招聘服务平台
客服,客服,嘉禾县美仕富居物业服务有限公司,1-49人,房地产业,其他,郴州市,嘉禾县,湖南省,2500-2800元,2500,2800元,1年以下,,2059479633740709888,客服,1778485758,湘就业
客服,客服,嘉禾玖禾文化传媒有限公司,1-49人,文化、体育和娱乐业,其他,郴州市,嘉禾县,湖南省,2900元-2900元,2900元,2900元,1年以下,,2059479209549905923,客服,1778483488,湘就业
客服,客服,茂名市蕴香农业科技发展有限公司,,科学研究和技术服务业,民营,茂名市,,广东省,4000-6000元,4000,6000元,经验不限,,2059187951090679814,,1779783640,同道精英（天津）信息技术有限公司
客服,客服,优客普惠（广州）信息咨询服务有限公司,100-499人,租赁和商务服务业,其他,广州市,海珠区,广东省,0.8-1.2万,0.8,1.2万,经验不限,,2059122378122485761,浩蕴商务大厦(新港中路376号(客村地铁站D口步行340米))海珠区浩蕴大厦五楼507室,1779768006,厦门才盛人才服务有限公司
客服,客服,河北大容建筑工程有限公司,,建筑业,央企/国企,石家庄市,,河北省,3001-4000元,3001,4000元,经验不限,,2059268596101824518,五岳公馆-5栋,1779699514,北京网聘信息技术有限公司
客服,客服,广州市信一纸制品有限公司,,制造业,其他,广州市,,广东省,4500-7500元,4500,7500元,经验不限,,2059334789445861380,广州市南沙区榄核镇广珠路35号之七,1779782445,广东人社公共招聘服务平台
客服,客服,湖北省嘉宝通电子有限公司,50-99人,制造业,民营,黄冈市,,湖北省,2000-3000元,2000,3000元,经验不限,,2059799541062320129,大胜工业园,1779929415,湖北公共招聘
客服,客服,湖北靖涵信息科技有限公司,,文化、体育和娱乐业,其他,恩施土家族苗族自治州,建始县,湖北省,5000-7000元,5000,7000元,经验不限,,2059814654951309315,建始智慧冷链物流园电商融创中心五楼,1779933012,湖北公共招聘
客服,客服,福建省泉州源艺工艺品有限公司,1-49人,批发和零售业,民营,泉州市,安溪县,福建省,3000-6000元,3000,6000元,经验不限,,1668280376012980229,仙苑村加油站旁边,1773383006,厦门才盛人才服务有限公司
客服,客服,山东正和塑胶地板有限公司,50-99人,制造业,民营,济南市,市中区,山东省,1700-9999元,1700,9999元,经验不限,大学专科,2060033578653466626,枣庄市市中区长江路21号院内1号楼,1779811200,山东公共招聘网
客服,客服,福州卡盟信息科技服务有限公司,1-49人,信息传输、软件和信息技术服务业,民营,宁德市,蕉城区,福建省,6000-10000元,6000,10000元,经验不限,,1983945385358286849,福建省宁德市蕉城区塔山路建发大厦302,1778027927,厦门才盛人才服务有限公司
客服,客服,福建宇顺网络科技有限公司,1-49人,信息传输、软件和信息技术服务业,民营,福州市,,福建省,3000-5000元,3000,5000元,经验不限,,1983950985853165573,鼓楼区花开富贵,1773629844,厦门才盛人才服务有限公司
客服,客服,安溪县盛彤快递有限公司,1-49人,交通运输、仓储和邮政业,民营,泉州市,安溪县,福建省,3500-4000元,3500,4000元,经验不限,初级中学,1727924031929466884,凯鹰电源电器有限公司(城厢镇涝港科技工业园)4号厂房安溪申通快递,1775125802,厦门才盛人才服务有限公司
客服,客服,湛江市荣基物业服务有限公司,100-499人,房地产业,其他,湛江市,,广东省,3000-4000元,3000,4000元,1年以下,大学专科,2060058889604710407,广东省湛江市,1779940285,广东人社公共招聘服务平台
客服,客服,万年县万年购电子商务有限公司,,批发和零售业,其他,上饶市,万年县,江西省,2500元-2500元,2500元,2500元,经验不限,大学专科,2060059410126225408,上饶市万年县万年县,1779953924,江西就业之家
客服,客服,厦门玄民水电子商务有限公司,1-49人,批发和零售业,民营,厦门市,,福建省,4000-8000元,4000,8000元,经验不限,,1984221222838231043,福建省厦门市集美软件园三期B11栋503—3,1773217463,厦门才盛人才服务有限公司
客服,客服,福州升日泰物业管理有限公司,1-49人,房地产业,民营,福州市,鼓楼区,福建省,4500-5000元,4500,5000元,经验不限,,1668496435756679171,福建外贸大厦（五四路75号）,1778376638,厦门才盛人才服务有限公司
客服,客服,惠州市全城房地产策划代理有限公司,1-49人,房地产业,民营,惠州市,,广东省,3000-5000元,3000,5000元,经验不限,,1984222552864612359,惠民金融大厦,1778634414,厦门才盛人才服务有限公司
客服,客服,百世达国际贸易有限责任公司,100-499人,批发和零售业,民营,成都市,,四川省,4000-8000元,4000,8000元,经验不限,普通高中,1984222380155625476,东城国际商务广场A座14楼1401,1775614146,厦门才盛人才服务有限公司
客服,客服,襄城区跨时空通信店,1-49人,信息传输、软件和信息技术服务业,民营,襄阳市,樊城区,湖北省,4000-8000元,4000,8000元,经验不限,,1925092152610930688,襄阳市樊城区春园大厦,1775631264,厦门才盛人才服务有限公司
客服,客服,南平市建阳区星屹信息咨询服务有限公司,1-49人,租赁和商务服务业,民营,南平市,建阳区,福建省,2800-3000元,2800,3000元,经验不限,初级中学,1936069039139340294,南平市建阳区建阳区山水居公寓,1777196112,厦门才盛人才服务有限公司
客服,客服,麻阳速腾供应链有限公司,1-49人,交通运输、仓储和邮政业,民营,怀化市,鹤城区,湖南省,3000-4000元,3000,4000元,经验不限,,1668520115861602308,鹤城区（鹤城区）,1776849594,厦门才盛人才服务有限公司
客服,客服,广州龙恬贸易有限公司,100-499人,批发和零售业,其他,广州市,番禺区,广东省,0.8-1.5万,0.8,1.5万,经验不限,,1668519394856419332,奥园城市天地(汉溪大道),1777013986,厦门才盛人才服务有限公司
客服,客服,广西马上有礼网络科技有限公司,1-49人,科学研究和技术服务业,民营,佛山市,南海区,广东省,3000-5000元,3000,5000元,经验不限,,1668523454133452804,嘉邦国金中心2座（石龙南路与支路二交叉口南120米）,1776064870,厦门才盛人才服务有限公司
客服,客服,广州迎枝科技有限公司,100-499人,信息传输、软件和信息技术服务业,民营,广州市,黄埔区,广东省,120-230,120,230,经验不限,,1668526057642409990,广东省广州市黄埔区,1776097756,厦门才盛人才服务有限公司
客服,客服,十堰东乐网络科技有限公司,1-49人,信息传输、软件和信息技术服务业,民营,十堰市,茅箭区,湖北省,3000-4000元,3000,4000元,经验不限,,1668527085091700741,惠泽公园壹号（北京南路与重庆路的交汇处(东风悦达起亚4S店对面)）,1772940888,厦门才盛人才服务有限公司
客服,客服,浙江旺力教学设备有限公司,100-499人,制造业,民营,金华市,,浙江省,3500-4500元,3500,4500元,经验不限,,1668501751147413506,婺州街927号蔓居酒店3A-3办公室,1776498038,厦门才盛人才服务有限公司
客服,客服,朝阳圣林网络科技传媒有限公司,100-499人,信息传输、软件和信息技术服务业,社会团体,朝阳市,双塔区,辽宁省,3000-4500元,3000,4500元,经验不限,,1668496547958243335,双塔区（双塔区）,1778910454,厦门才盛人才服务有限公司
客服,客服,福建省广萃林健康管理有限公司,100-499人,居民服务、修理和其他服务业,民营,福州市,台江区,福建省,4000-5000元,4000,5000元,经验不限,,1924853731619782660,福州市台江区中亭街,1775504384,厦门才盛人才服务有限公司
客服,客服,河北万涛运输有限公司邯山区分公司,1-49人,交通运输、仓储和邮政业,民营,邯郸市,邯山区,河北省,2000-5000元,2000,5000元,经验不限,,1668502682279100421,新兴时代广场（汽车东站东行1500米路南）,1775026061,厦门才盛人才服务有限公司
客服,客服,青岛道乐健康养生有限公司,1-49人,居民服务、修理和其他服务业,民营,青岛市,李沧区,山东省,3000-8000元,3000,8000元,经验不限,,1668500538779779079,青岛国际院士港（金水路171号院）,1771652142,厦门才盛人才服务有限公司
客服,客服,成都晟海建茂劳务信息咨询有限公司,1-49人,租赁和商务服务业,其他,成都市,锦江区,四川省,4000-5000元,4000,5000元,经验不限,,1924855331268345859,四川省成都市锦江区东大路318号1栋1单元9层5号,1776570943,厦门才盛人才服务有限公司
客服,客服,苏州易房网络营销科技有限公司,100-499人,信息传输、软件和信息技术服务业,民营,苏州市,吴中区,江苏省,6000-10000元,6000,10000元,经验不限,,1924846206602067972,苏州市苏州工业园区苏州国寿金融中心,1774683170,厦门才盛人才服务有限公司
客服,客服,郑州润聚供应链管理有限公司马渡营业部,1-49人,交通运输、仓储和邮政业,上市公司,郑州市,金水区,河南省,3000-5000元,3000,5000元,经验不限,,1924847612880764934,金水区马渡物流园,1774518744,厦门才盛人才服务有限公司
客服,客服,泉州市品创信息咨询有限公司,1-49人,信息传输、软件和信息技术服务业,民营,泉州市,丰泽区,福建省,5000-8000元,5000,8000元,经验不限,,1924842889700065283,丰泽街311号君逸大厦2206,1776560810,厦门才盛人才服务有限公司
客服,客服,泉州定能物流有限公司,1-49人,交通运输、仓储和邮政业,民营,泉州市,南安市,福建省,3500-5000元,3500,5000元,经验不限,技工学校,1668517046608347142,福建省泉州市南安霞美镇霞郊128号（荣辉酒店正对面）,1773197358,厦门才盛人才服务有限公司
客服,客服,湖北慧阳网络信息技术有限公司,1-49人,教育,民营,襄阳市,襄州区,湖北省,4500-8000元,4500,8000元,经验不限,,1668566165129543685,襄州区车城湖西路东湖国际花园三期28栋二单元101室,1779497853,厦门才盛人才服务有限公司
客服,客服,福建省尚善养老管理有限公司,100-499人,租赁和商务服务业,社会团体,泉州市,鲤城区,福建省,3000-5000元,3000,5000元,经验不限,大学专科,1719471749773418501,泉州市鲤城区泉州江南老年颐乐园,1772004254,厦门才盛人才服务有限公司
客服,客服,净月高新技术产业开发区优品汇电子商务工作室,1-49人,批发和零售业,其他,宿迁市,宿城区,江苏省,4000-6000元,4000,6000元,经验不限,大学专科,1719472785284030469,盛世嘉园（北海大道与微山湖西路交叉口西南160米）,1774507243,厦门才盛人才服务有限公司
客服,客服,四川语陌电子商务有限公司,1-49人,批发和零售业,民营,淄博市,张店区,山东省,3000-6000元,3000,6000元,经验不限,,1719472827520933890,华瑞·洲际中心C座（柳泉路与联通路交叉口东南约100米）,1776731965,厦门才盛人才服务有限公司
客服,客服,莆田市鸿与依企业管理有限公司,1-49人,租赁和商务服务业,民营,莆田市,荔城区,福建省,3500-4000元,3500,4000元,经验不限,,1925100258946465798,莆田市鑫合鞋业有限公司（西天尾镇北川路429号）极兔快递二楼,1779861434,厦门才盛人才服务有限公司
客服,客服,宿迁开芯豪电子商务有限公司,1-49人,批发和零售业,民营,宿迁市,泗洪县,江苏省,3000-3200元,3000,3200元,经验不限,普通高中,1925100341129658368,江苏卓盛新型材料有限公司(双沟西路27号),1772701032,厦门才盛人才服务有限公司
客服,客服,莆田市荔城区恒盛纸品有限公司,1-49人,制造业,民营,莆田市,荔城区,福建省,4000-4500元,4000,4500元,经验不限,技工学校,1738824445558145026,恒盛纸品有限公司,1777533860,厦门才盛人才服务有限公司
客服,客服,府谷县安城物业管理有限公司,100-499人,房地产业,其他,榆林市,,陕西省,2500-3000元,2500,3000元,经验不限,,2036264908497248259,,1774281600,山西省公共招聘网
客服,客服,甘肃红海人力资源有限公司武威分公司,500-999人,租赁和商务服务业,民营,武威市,古浪县,甘肃省,3090-3600元,3090,3600元,经验不限,大学专科,2059827039120670727,武威市古浪县世纪路1号古浪县人民政府,1779935638,广州泓海直聘网络有限公司
客服,客服,厦门金德庆贸易有限公司,50-99人,批发和零售业,民营,泉州市,,福建省,5000-8000元,5000,8000元,1-3年,大学专科,2036065721587097600,五里文化生活广场(长安路与灵石路交叉口南140米),1774934604,福建毕业生就业中心
客服,客服,龙岩市春华秋实科技有限公司,100-499人,科学研究和技术服务业,民营,龙岩市,,福建省,3000-4000元,3000,4000元,1-3年,大学专科,2031718416964935685,福建省龙岩市新罗区东肖开发区黄邦路16号,1773191402,福建毕业生就业中心
客服,客服,台江区鑫华欣内衣店,,批发和零售业,其他,福州市,,福建省,5000-7000元,5000,7000元,经验不限,,2009497887905955847,福建省福州市台江区后洲街道三通路5号中亭街改造嘉同苑连体部分1层38店面,1775728183,厦门才盛人才服务有限公司
客服,客服,厦门中森华霖文化科技有限公司,100-499人,信息传输、软件和信息技术服务业,民营,厦门市,,福建省,0.6-1.2万,0.6,1.2万,经验不限,,1984180583521869829,宏瑞商务中心A栋202室,1773126195,厦门才盛人才服务有限公司
客服,客服,长沙君皓电子商务有限公司,,批发和零售业,民营,长沙市,,湖南省,4000-5000元,4000,5000元,经验不限,,2060274404155604994,,1780042670,同道精英（天津）信息技术有限公司
客服,客服,泉州御创智网科技有限公司,1-49人,信息传输、软件和信息技术服务业,民营,泉州市,,福建省,3500-6000元,3500,6000元,经验不限,普通高中,1984179209946292231,惠安建筑业发展大厦1号楼507,1777257979,厦门才盛人才服务有限公司
客服,客服,丰泽区齐智网络信息咨询服务中心,1-49人,信息传输、软件和信息技术服务业,其他,泉州市,泉港区,福建省,0.6-1.2万,0.6,1.2万,经验不限,普通高中,1759788903113834501,锦祥社区(山腰街道),1777255649,厦门才盛人才服务有限公司
客服,客服,厦门乐资家居科技有限公司,1-49人,科学研究和技术服务业,民营,厦门市,思明区,福建省,5000-10000元,5000,10000元,经验不限,大学专科,1984180532171137025,福建省厦门市湖里区高林中路523号万科云玺2号领馆,1779951029,厦门才盛人才服务有限公司
客服,客服,厦门市浦锐文化传播有限公司,1-49人,文化、体育和娱乐业,民营,厦门市,,福建省,3000-5000元,3000,5000元,经验不限,大学专科,1984181395526672386,枋湖东二路与枋湖南路交叉口,1776666264,厦门才盛人才服务有限公司
客服,客服,新罗区谜生室内娱乐活动室,1-49人,租赁和商务服务业,民营,龙岩市,,福建省,2000-3500元,2000,3500元,经验不限,技工学校,1984180217313255430,双龙路1号,1774445756,厦门才盛人才服务有限公司
客服,客服,玉山县申通快递有限公司,1-49人,交通运输、仓储和邮政业,民营,上饶市,玉山县,江西省,3000-5000元,3000,5000元,经验不限,,1984184838278373378,上饶市玉山县工业园区金山大道25号广大轴承内,1773537314,厦门才盛人才服务有限公司
客服,客服,丰泽区东海董逸民服装店,1-49人,批发和零售业,民营,泉州市,,福建省,3000-5000元,3000,5000元,经验不限,,1984184740165476359,泉州东海跨境电商二号楼五楼,1772852465,厦门才盛人才服务有限公司
客服,客服,厦门琳龙物流有限公司泉州分公司,1-49人,租赁和商务服务业,民营,泉州市,,福建省,4000-5000元,4000,5000元,经验不限,,1984183481396125700,福建省泉州市晋江市池店镇高厝菜市场,1779944857,厦门才盛人才服务有限公司
客服,客服,横峰县凌佳电子商务有限公司,1-49人,批发和零售业,其他,上饶市,广信区,江西省,3000-3500元,3000,3500元,经验不限,,1984186095105761287,上饶县信水滨城四,1779866231,厦门才盛人才服务有限公司
客服,客服,漳州市米惦贸易有限公司,1-49人,批发和零售业,民营,漳州市,芗城区,福建省,3500-6000元,3500,6000元,经验不限,技工学校,1750414230622191619,福建省漳州市芗城区浦头港东接6-12号,1775446563,厦门才盛人才服务有限公司
客服,客服,陕西鑫多多文化传媒有限公司,100-499人,文化、体育和娱乐业,其他,西安市,,陕西省,5000-8000元,5000,8000元,经验不限,,1984194864044990470,金鹰国际B座5楼502,1774402104,厦门才盛人才服务有限公司
客服,客服,山东米滴信息技术有限公司,100-499人,信息传输、软件和信息技术服务业,事业单位,济宁市,,山东省,3000-6000元,3000,6000元,经验不限,,1984199925525536774,盛泰广场G座写字楼1203,1771837899,厦门才盛人才服务有限公司
